match_id,date,player_team,striker,batting_position,balls_faced,runs_scored,strike_rate,dots,singles,doubles,triples,fours,fives,sixes,dismissal_type
202571,2025-05-29,RCB,Phil Salt,1,27,56,207.4074074074074,6,10,2,0,6,0,3,not out
202571,2025-05-29,RCB,Kohli,2,12,12,100.0,6,4,0,0,2,0,0,caught
202571,2025-05-29,RCB,Mayank Agarawal,3,13,19,146.15384615384613,5,5,0,0,2,0,1,caught
202571,2025-05-29,RCB,Rajat Patidar,4,8,15,187.5,1,5,0,0,1,0,1,not out
202572,2025-05-30,MI,Rohit,1,50,81,162.0,17,19,1,0,9,0,4,caught
202572,2025-05-30,MI,Bairstow,2,22,47,213.63636363636363,6,5,4,0,4,0,3,caught
202572,2025-05-30,MI,Suryakumar Yadav,3,20,33,165.0,6,9,1,0,1,0,3,caught
202572,2025-05-30,MI,Tilak Varma,4,11,25,227.27272727272728,1,7,0,0,0,0,3,caught
202572,2025-05-30,MI,Hardik Pandya,5,9,22,244.44444444444446,2,4,0,0,0,0,3,not out
202572,2025-05-30,MI,Naman Dhir,6,6,9,150.0,2,3,0,0,0,0,1,caught
202572,2025-05-30,MI,Santner,7,2,0,0.0,2,0,0,0,0,0,0,not out
202572,2025-05-30,GT,Sai Sudharsan,1,49,80,163.26530612244898,11,20,7,0,10,0,1,bowled
202572,2025-05-30,GT,Shubman Gill,2,2,1,50.0,1,1,0,0,0,0,0,lbw
202572,2025-05-30,GT,Kusal Mendis,3,10,20,200.0,4,2,1,0,1,0,2,hit wicket
202572,2025-05-30,GT,Washington Sundar,4,24,48,200.0,7,8,1,0,5,0,3,bowled
202572,2025-05-30,GT,Rutherford,5,15,24,160.0,3,8,0,0,4,0,0,caught
202572,2025-05-30,GT,Rahul Tewatia,6,11,16,145.45454545454547,4,4,1,0,1,0,1,not out
202572,2025-05-30,GT,Shahrukh Khan,7,7,13,185.71428571428572,2,1,3,0,0,0,1,caught
202572,2025-05-30,GT,Rashid Khan,8,2,0,0.0,2,0,0,0,0,0,0,not out
202573,2025-06-01,MI,Rohit,1,7,8,114.28571428571428,2,4,0,0,1,0,0,caught
202573,2025-06-01,MI,Bairstow,2,24,38,158.33333333333331,8,8,3,0,3,0,2,caught
202573,2025-06-01,MI,Tilak Varma,3,27,37,137.03703703703704,5,15,4,0,2,0,1,caught
202573,2025-06-01,MI,Suryakumar Yadav,4,26,44,169.23076923076923,10,8,1,0,4,0,3,caught
202573,2025-06-01,MI,Hardik Pandya,5,13,15,115.38461538461537,6,5,0,0,1,0,1,caught
202573,2025-06-01,MI,Naman Dhir,6,18,37,205.55555555555554,3,7,1,0,7,0,0,caught
202573,2025-06-01,MI,Raj Bawa,7,4,8,200.0,0,1,2,1,0,0,0,not out
202573,2025-06-01,MI,Santner,8,1,0,0.0,1,0,0,0,0,0,0,not out
202573,2025-06-01,PBKS,Priyansh Arya,1,10,20,200.0,3,2,2,0,2,0,1,caught
202573,2025-06-01,PBKS,Prabhsimran,2,9,6,66.66666666666666,6,2,0,0,1,0,0,caught
202573,2025-06-01,PBKS,Josh Inglis,3,21,38,180.95238095238096,9,4,1,0,5,0,2,caught
202573,2025-06-01,PBKS,Shreyas Iyer,4,40,87,217.49999999999997,9,17,1,0,5,0,8,not out
202573,2025-06-01,PBKS,Nehal Wadhera,5,29,48,165.51724137931035,7,12,4,0,4,0,2,caught
202573,2025-06-01,PBKS,Shashank Singh,6,3,2,66.66666666666666,1,2,0,0,0,0,0,runout
202573,2025-06-01,PBKS,Stoinis,7,2,2,100.0,0,2,0,0,0,0,0,not out
202574,2025-06-03,RCB,Phil Salt,1,9,16,177.77777777777777,5,0,1,0,2,0,1,caught
202574,2025-06-03,RCB,Kohli,2,35,43,122.85714285714286,4,25,3,0,3,0,0,caught
202574,2025-06-03,RCB,Mayank Agarawal,3,18,24,133.33333333333331,8,4,3,0,2,0,1,caught
202574,2025-06-03,RCB,Rajat Patidar,4,16,26,162.5,5,6,2,0,1,0,2,lbw
202574,2025-06-03,RCB,Livingstone,5,15,25,166.66666666666669,1,11,1,0,0,0,2,lbw
202574,2025-06-03,RCB,Jitesh Sharma,6,10,24,240.0,2,4,0,0,2,0,2,bowled
202574,2025-06-03,RCB,Shepherd,7,9,17,188.88888888888889,1,5,1,0,1,0,1,lbw
202574,2025-06-03,RCB,Krunal Pandya,8,5,4,80.0,1,4,0,0,0,0,0,caught
202574,2025-06-03,RCB,Bhuvneshwar,9,2,1,50.0,1,1,0,0,0,0,0,caught
202574,2025-06-03,RCB,Yash Dayal,10,1,1,100.0,0,1,0,0,0,0,0,not out
202574,2025-06-03,PBKS,Priyansh Arya,1,19,24,126.3157894736842,8,6,1,0,4,0,0,caught
202574,2025-06-03,PBKS,Prabhsimran,2,22,26,118.18181818181819,7,12,1,0,0,0,2,caught
202574,2025-06-03,PBKS,Josh Inglis,3,23,39,169.56521739130434,8,9,1,0,1,0,4,caught
202574,2025-06-03,PBKS,Shreyas Iyer,4,2,1,50.0,1,1,0,0,0,0,0,caught
202574,2025-06-03,PBKS,Nehal Wadhera,5,18,15,83.33333333333334,9,7,1,0,0,0,1,caught
202574,2025-06-03,PBKS,Shashank Singh,6,30,61,203.33333333333331,10,9,2,0,3,0,6,not out
202574,2025-06-03,PBKS,Stoinis,7,2,6,300.0,1,0,0,0,0,0,1,caught
202574,2025-06-03,PBKS,Azmatullah,8,2,1,50.0,1,1,0,0,0,0,0,caught
202574,2025-06-03,PBKS,Jamieson,9,2,0,0.0,2,0,0,0,0,0,0,not out
